时间,数值
2025-07-27 15:14:22.358,3100.0
2025-07-27 15:14:22.359,2870.0
2025-07-27 15:14:22.359,2920.0
2025-07-27 15:14:22.360,3080.0
2025-07-27 15:14:22.360,2965.0
2025-07-27 15:14:22.361,2855.0
2025-07-27 15:14:22.361,2760.0
2025-07-27 15:14:22.367,3060.0
2025-07-27 15:14:22.368,3055.0
2025-07-27 15:14:22.369,2820.0
2025-07-27 15:14:22.370,3015.0
2025-07-27 15:14:22.371,2970.0
2025-07-27 15:14:22.401,2980.0
2025-07-27 15:14:22.403,2730.0
2025-07-27 15:14:22.404,2820.0
2025-07-27 15:14:22.405,3020.0
2025-07-27 15:14:22.405,3065.0
2025-07-27 15:14:22.436,2875.0
2025-07-27 15:14:22.437,2825.0
2025-07-27 15:14:22.438,3065.0
2025-07-27 15:14:22.439,2985.0
2025-07-27 15:14:22.440,2850.0
2025-07-27 15:14:22.440,2735.0
2025-07-27 15:14:22.471,3040.0
2025-07-27 15:14:22.471,3045.0
2025-07-27 15:14:22.472,2815.0
2025-07-27 15:14:22.473,2790.0
2025-07-27 15:14:22.474,3015.0
2025-07-27 15:14:22.504,3145.0
2025-07-27 15:14:22.505,2835.0
2025-07-27 15:14:22.506,2950.0
2025-07-27 15:14:22.507,2895.0
2025-07-27 15:14:22.508,2960.0
2025-07-27 15:14:22.538,2840.0
2025-07-27 15:14:22.539,2845.0
2025-07-27 15:14:22.540,3060.0
2025-07-27 15:14:22.540,2965.0
2025-07-27 15:14:22.541,2840.0
2025-07-27 15:14:22.541,2755.0
2025-07-27 15:14:22.572,3055.0
2025-07-27 15:14:22.573,3045.0
2025-07-27 15:14:22.574,2825.0
2025-07-27 15:14:22.575,2820.0
2025-07-27 15:14:22.575,2975.0
2025-07-27 15:14:22.605,3065.0
2025-07-27 15:14:22.606,2775.0
2025-07-27 15:14:22.607,2795.0
2025-07-27 15:14:22.608,3030.0
2025-07-27 15:14:22.609,3130.0
2025-07-27 15:14:22.640,2910.0
2025-07-27 15:14:22.640,2925.0
2025-07-27 15:14:22.641,3025.0
2025-07-27 15:14:22.642,2940.0
2025-07-27 15:14:22.643,2800.0
2025-07-27 15:14:22.643,2730.0
2025-07-27 15:14:22.673,3070.0
2025-07-27 15:14:22.674,3015.0
2025-07-27 15:14:22.674,2810.0
2025-07-27 15:14:22.675,2825.0
2025-07-27 15:14:22.675,2995.0
2025-07-27 15:14:22.707,3080.0
2025-07-27 15:14:22.708,2820.0
2025-07-27 15:14:22.710,2820.0
2025-07-27 15:14:22.710,2955.0
2025-07-27 15:14:22.711,3040.0
2025-07-27 15:14:22.741,2825.0
2025-07-27 15:14:22.741,2815.0
2025-07-27 15:14:22.742,3050.0
2025-07-27 15:14:22.743,2950.0
2025-07-27 15:14:22.744,2885.0
2025-07-27 15:14:22.744,2735.0
2025-07-27 15:14:22.775,3015.0
2025-07-27 15:14:22.775,3000.0
2025-07-27 15:14:22.776,3060.0
2025-07-27 15:14:22.777,2800.0
2025-07-27 15:14:22.778,2890.0
2025-07-27 15:14:22.868,3060.0
2025-07-27 15:14:22.869,3045.0
2025-07-27 15:14:22.870,2810.0
2025-07-27 15:14:22.870,2875.0
2025-07-27 15:14:22.871,3075.0
2025-07-27 15:14:22.872,3015.0
2025-07-27 15:14:22.872,2840.0
2025-07-27 15:14:22.873,2720.0
2025-07-27 15:14:22.873,2955.0
2025-07-27 15:14:22.875,2970.0
2025-07-27 15:14:22.876,2795.0
2025-07-27 15:14:22.879,2810.0
2025-07-27 15:14:22.880,3095.0
2025-07-27 15:14:22.880,3200.0
2025-07-27 15:14:22.881,2885.0
2025-07-27 15:14:22.882,2995.0
2025-07-27 15:14:22.910,3040.0
2025-07-27 15:14:22.911,2970.0
2025-07-27 15:14:22.913,2770.0
2025-07-27 15:14:22.914,2935.0
2025-07-27 15:14:22.914,3065.0
2025-07-27 15:14:22.945,3005.0
2025-07-27 15:14:22.946,2845.0
2025-07-27 15:14:22.947,2990.0
2025-07-27 15:14:22.947,2990.0
2025-07-27 15:14:22.948,2900.0
2025-07-27 15:14:22.948,2735.0
2025-07-27 15:14:22.978,2850.0
2025-07-27 15:14:22.979,3115.0
2025-07-27 15:14:22.980,3145.0
2025-07-27 15:14:22.980,2825.0
2025-07-27 15:14:22.981,2905.0
2025-07-27 15:14:23.012,2920.0
2025-07-27 15:14:23.013,3020.0
2025-07-27 15:14:23.015,2820.0
2025-07-27 15:14:23.015,2810.0
2025-07-27 15:14:23.016,3040.0
2025-07-27 15:14:23.046,3025.0
2025-07-27 15:14:23.047,2860.0
2025-07-27 15:14:23.048,3015.0
2025-07-27 15:14:23.049,2990.0
2025-07-27 15:14:23.049,2860.0
2025-07-27 15:14:23.051,2730.0
2025-07-27 15:14:23.080,2830.0
2025-07-27 15:14:23.081,3020.0
2025-07-27 15:14:23.082,3095.0
2025-07-27 15:14:23.083,2820.0
2025-07-27 15:14:23.083,2810.0
2025-07-27 15:14:23.114,2970.0
2025-07-27 15:14:23.116,3100.0
2025-07-27 15:14:23.116,2875.0
2025-07-27 15:14:23.117,2870.0
2025-07-27 15:14:23.118,3065.0
2025-07-27 15:14:23.147,2970.0
2025-07-27 15:14:23.149,2835.0
2025-07-27 15:14:23.150,2735.0
2025-07-27 15:14:23.150,3050.0
2025-07-27 15:14:23.151,3040.0
2025-07-27 15:14:23.151,2805.0
2025-07-27 15:14:23.181,2785.0
2025-07-27 15:14:23.182,3015.0
2025-07-27 15:14:23.183,3130.0
2025-07-27 15:14:23.184,2870.0
2025-07-27 15:14:23.185,2930.0
2025-07-27 15:14:23.215,2910.0
2025-07-27 15:14:23.216,2985.0
2025-07-27 15:14:23.216,2840.0
2025-07-27 15:14:23.217,2890.0
2025-07-27 15:14:23.217,3095.0
2025-07-27 15:14:23.249,3010.0
2025-07-27 15:14:23.251,2855.0
2025-07-27 15:14:23.251,2765.0
2025-07-27 15:14:23.252,3035.0
2025-07-27 15:14:23.253,3065.0
2025-07-27 15:14:23.253,2845.0
2025-07-27 15:14:23.283,3025.0
2025-07-27 15:14:23.284,2975.0
2025-07-27 15:14:23.284,3000.0
2025-07-27 15:14:23.284,2760.0
2025-07-27 15:14:23.286,2785.0
2025-07-27 15:14:23.353,3000.0
2025-07-27 15:14:23.354,3140.0
2025-07-27 15:14:23.354,2900.0
2025-07-27 15:14:23.355,2945.0
2025-07-27 15:14:23.355,3045.0
2025-07-27 15:14:23.356,2940.0
2025-07-27 15:14:23.356,2785.0
2025-07-27 15:14:23.358,2740.0
2025-07-27 15:14:23.359,3090.0
2025-07-27 15:14:23.360,3065.0
2025-07-27 15:14:23.360,2850.0
2025-07-27 15:14:23.385,3010.0
2025-07-27 15:14:23.386,2985.0
2025-07-27 15:14:23.387,3010.0
2025-07-27 15:14:23.387,2760.0
2025-07-27 15:14:23.388,2955.0
2025-07-27 15:14:23.419,3010.0
2025-07-27 15:14:23.420,3110.0
2025-07-27 15:14:23.420,2890.0
2025-07-27 15:14:23.422,2940.0
2025-07-27 15:14:23.422,2985.0
2025-07-27 15:14:23.453,2935.0
2025-07-27 15:14:23.454,2830.0
2025-07-27 15:14:23.455,2995.0
2025-07-27 15:14:23.456,2970.0
2025-07-27 15:14:23.456,2885.0
2025-07-27 15:14:23.457,2725.0
2025-07-27 15:14:23.487,2800.0
2025-07-27 15:14:23.487,2970.0
2025-07-27 15:14:23.488,3120.0
2025-07-27 15:14:23.489,2840.0
2025-07-27 15:14:23.490,2815.0
2025-07-27 15:14:23.520,2960.0
2025-07-27 15:14:23.521,3020.0
2025-07-27 15:14:23.523,2925.0
2025-07-27 15:14:23.523,2800.0
2025-07-27 15:14:23.524,2960.0
2025-07-27 15:14:23.555,3010.0
2025-07-27 15:14:23.555,2935.0
2025-07-27 15:14:23.556,2750.0
2025-07-27 15:14:23.558,2970.0
2025-07-27 15:14:23.559,3020.0
2025-07-27 15:14:23.560,3030.0
2025-07-27 15:14:23.588,2770.0
2025-07-27 15:14:23.589,2770.0
2025-07-27 15:14:23.589,2995.0
2025-07-27 15:14:23.591,3090.0
2025-07-27 15:14:23.591,2905.0
2025-07-27 15:14:23.621,2950.0
2025-07-27 15:14:23.622,3025.0
2025-07-27 15:14:23.625,2920.0
2025-07-27 15:14:23.625,2780.0
2025-07-27 15:14:23.626,2695.0
2025-07-27 15:14:23.656,3105.0
2025-07-27 15:14:23.657,3100.0
2025-07-27 15:14:23.658,2880.0
2025-07-27 15:14:23.658,3075.0
2025-07-27 15:14:23.659,3005.0
2025-07-27 15:14:23.659,3000.0
2025-07-27 15:14:23.690,2755.0
2025-07-27 15:14:23.691,2795.0
2025-07-27 15:14:23.692,3030.0
2025-07-27 15:14:23.693,3155.0
2025-07-27 15:14:23.694,2955.0
2025-07-27 15:14:23.723,2940.0
2025-07-27 15:14:23.724,2960.0
2025-07-27 15:14:23.725,2880.0
2025-07-27 15:14:23.726,2790.0
2025-07-27 15:14:23.726,3055.0
2025-07-27 15:14:23.757,3075.0
2025-07-27 15:14:23.758,2940.0
2025-07-27 15:14:23.759,2735.0
2025-07-27 15:14:23.761,2755.0
2025-07-27 15:14:23.761,3045.0
2025-07-27 15:14:23.762,3185.0
2025-07-27 15:14:23.791,2830.0
2025-07-27 15:14:23.793,2965.0
2025-07-27 15:14:23.794,2910.0
2025-07-27 15:14:23.795,2935.0
2025-07-27 15:14:23.796,2850.0
2025-07-27 15:14:23.862,2840.0
2025-07-27 15:14:23.862,3045.0
2025-07-27 15:14:23.863,2990.0
2025-07-27 15:14:23.863,2835.0
2025-07-27 15:14:23.864,2735.0
2025-07-27 15:14:23.865,3020.0
2025-07-27 15:14:23.865,3045.0
2025-07-27 15:14:23.867,2800.0
2025-07-27 15:14:23.867,2800.0
2025-07-27 15:14:23.868,3035.0
2025-07-27 15:14:23.869,3160.0
2025-07-27 15:14:23.893,2845.0
2025-07-27 15:14:23.894,2935.0
2025-07-27 15:14:23.896,2900.0
2025-07-27 15:14:23.896,2960.0
2025-07-27 15:14:23.897,2825.0
2025-07-27 15:14:23.927,2855.0
2025-07-27 15:14:23.928,3055.0
2025-07-27 15:14:23.929,2935.0
2025-07-27 15:14:23.930,2870.0
2025-07-27 15:14:23.930,2710.0
2025-07-27 15:14:23.961,3040.0
2025-07-27 15:14:23.961,3110.0
2025-07-27 15:14:23.963,2875.0
2025-07-27 15:14:23.964,2880.0
2025-07-27 15:14:23.964,3050.0
2025-07-27 15:14:23.965,3080.0
2025-07-27 15:14:23.995,2810.0
2025-07-27 15:14:23.996,2800.0
2025-07-27 15:14:23.997,3015.0
2025-07-27 15:14:23.997,3130.0
2025-07-27 15:14:23.998,2905.0
2025-07-27 15:14:24.029,2915.0
2025-07-27 15:14:24.029,3055.0
2025-07-27 15:14:24.030,2930.0
2025-07-27 15:14:24.031,2800.0
2025-07-27 15:14:24.032,2705.0
2025-07-27 15:14:24.062,3110.0
2025-07-27 15:14:24.064,3135.0
2025-07-27 15:14:24.064,2905.0
2025-07-27 15:14:24.065,3035.0
2025-07-27 15:14:24.066,2955.0
2025-07-27 15:14:24.066,2980.0
2025-07-27 15:14:24.096,2745.0
2025-07-27 15:14:24.097,2925.0
2025-07-27 15:14:24.098,2985.0
2025-07-27 15:14:24.099,2995.0
2025-07-27 15:14:24.100,2815.0
2025-07-27 15:14:24.130,2855.0
2025-07-27 15:14:24.130,3075.0
2025-07-27 15:14:24.132,2955.0
2025-07-27 15:14:24.132,2815.0
2025-07-27 15:14:24.133,2750.0
2025-07-27 15:14:24.164,3010.0
2025-07-27 15:14:24.164,3035.0
2025-07-27 15:14:24.165,2840.0
2025-07-27 15:14:24.166,2805.0
2025-07-27 15:14:24.167,2995.0
2025-07-27 15:14:24.168,3180.0
2025-07-27 15:14:24.197,2895.0
2025-07-27 15:14:24.199,2985.0
2025-07-27 15:14:24.200,3015.0
2025-07-27 15:14:24.201,2960.0
2025-07-27 15:14:24.201,2800.0
2025-07-27 15:14:24.232,2925.0
2025-07-27 15:14:24.233,3130.0
2025-07-27 15:14:24.234,3020.0
2025-07-27 15:14:24.235,2890.0
2025-07-27 15:14:24.236,2990.0
2025-07-27 15:14:24.266,2990.0
2025-07-27 15:14:24.268,2875.0
2025-07-27 15:14:24.268,2730.0
2025-07-27 15:14:24.269,2850.0
2025-07-27 15:14:24.270,3085.0
2025-07-27 15:14:24.270,3135.0
2025-07-27 15:14:24.362,2840.0
2025-07-27 15:14:24.362,2925.0
2025-07-27 15:14:24.363,2905.0
2025-07-27 15:14:24.364,2920.0
2025-07-27 15:14:24.365,2820.0
2025-07-27 15:14:24.365,2830.0
2025-07-27 15:14:24.366,3055.0
2025-07-27 15:14:24.367,2990.0
2025-07-27 15:14:24.367,2885.0
2025-07-27 15:14:24.368,2760.0
2025-07-27 15:14:24.371,3065.0
2025-07-27 15:14:24.371,3065.0
2025-07-27 15:14:24.372,2820.0
2025-07-27 15:14:24.373,2805.0
2025-07-27 15:14:24.373,3000.0
2025-07-27 15:14:24.374,3140.0
2025-07-27 15:14:24.401,2870.0
2025-07-27 15:14:24.401,2945.0
2025-07-27 15:14:24.404,2920.0
2025-07-27 15:14:24.404,2980.0
2025-07-27 15:14:24.405,2760.0
2025-07-27 15:14:24.435,2800.0
2025-07-27 15:14:24.436,3105.0
2025-07-27 15:14:24.437,3080.0
2025-07-27 15:14:24.438,2930.0
2025-07-27 15:14:24.438,2805.0
2025-07-27 15:14:24.469,2970.0
2025-07-27 15:14:24.470,2985.0
2025-07-27 15:14:24.472,2790.0
2025-07-27 15:14:24.472,2820.0
2025-07-27 15:14:24.473,3075.0
2025-07-27 15:14:24.473,3110.0
2025-07-27 15:14:24.503,2790.0
2025-07-27 15:14:24.504,2915.0
2025-07-27 15:14:24.505,2935.0
2025-07-27 15:14:24.506,2965.0
2025-07-27 15:14:24.506,2785.0
2025-07-27 15:14:24.537,2840.0
2025-07-27 15:14:24.538,3115.0
2025-07-27 15:14:24.539,3010.0
2025-07-27 15:14:24.540,2855.0
2025-07-27 15:14:24.540,2755.0
2025-07-27 15:14:24.570,3060.0
2025-07-27 15:14:24.572,3035.0
2025-07-27 15:14:24.573,2815.0
2025-07-27 15:14:24.573,2815.0
2025-07-27 15:14:24.574,2995.0
2025-07-27 15:14:24.575,3055.0
2025-07-27 15:14:24.605,2770.0
2025-07-27 15:14:24.605,2800.0
2025-07-27 15:14:24.607,3005.0
2025-07-27 15:14:24.607,3125.0
2025-07-27 15:14:24.608,2920.0
2025-07-27 15:14:24.638,2940.0
2025-07-27 15:14:24.639,3025.0
2025-07-27 15:14:24.640,2910.0
2025-07-27 15:14:24.640,2805.0
2025-07-27 15:14:24.641,2780.0
2025-07-27 15:14:24.672,3125.0
2025-07-27 15:14:24.673,3095.0
2025-07-27 15:14:24.674,2845.0
2025-07-27 15:14:24.675,3000.0
2025-07-27 15:14:24.675,2975.0
2025-07-27 15:14:24.676,3020.0
2025-07-27 15:14:24.706,2740.0
2025-07-27 15:14:24.707,2745.0
2025-07-27 15:14:24.707,2970.0
2025-07-27 15:14:24.708,3150.0
2025-07-27 15:14:24.709,2930.0
2025-07-27 15:14:24.740,2935.0
2025-07-27 15:14:24.741,3010.0
2025-07-27 15:14:24.742,2915.0
2025-07-27 15:14:24.743,2810.0
2025-07-27 15:14:24.743,2745.0
2025-07-27 15:14:24.774,3075.0
2025-07-27 15:14:24.775,3075.0
2025-07-27 15:14:24.777,2825.0
2025-07-27 15:14:24.777,2995.0
2025-07-27 15:14:24.778,2970.0
2025-07-27 15:14:24.778,2990.0
2025-07-27 15:14:24.862,2750.0
2025-07-27 15:14:24.863,2770.0
2025-07-27 15:14:24.863,3010.0
2025-07-27 15:14:24.864,3095.0
2025-07-27 15:14:24.865,2920.0
2025-07-27 15:14:24.865,2930.0
2025-07-27 15:14:24.866,3005.0
2025-07-27 15:14:24.867,2900.0
2025-07-27 15:14:24.867,2855.0
2025-07-27 15:14:24.868,2815.0
2025-07-27 15:14:24.876,3060.0
2025-07-27 15:14:24.877,2965.0
2025-07-27 15:14:24.878,2780.0
2025-07-27 15:14:24.879,2790.0
2025-07-27 15:14:24.879,3065.0
2025-07-27 15:14:24.880,3210.0
2025-07-27 15:14:24.909,2890.0
2025-07-27 15:14:24.910,2980.0
2025-07-27 15:14:24.912,2940.0
2025-07-27 15:14:24.913,2960.0
2025-07-27 15:14:24.914,2785.0
2025-07-27 15:14:24.943,2805.0
2025-07-27 15:14:24.944,3145.0
2025-07-27 15:14:24.945,3075.0
2025-07-27 15:14:24.946,2935.0
2025-07-27 15:14:24.946,3030.0
2025-07-27 15:14:24.977,2965.0
2025-07-27 15:14:24.978,2835.0
2025-07-27 15:14:24.979,2735.0
2025-07-27 15:14:24.979,2830.0
2025-07-27 15:14:24.980,3085.0
2025-07-27 15:14:24.980,3140.0
2025-07-27 15:14:25.011,2835.0
2025-07-27 15:14:25.012,2920.0
2025-07-27 15:14:25.014,2880.0
2025-07-27 15:14:25.014,2940.0
2025-07-27 15:14:25.015,2815.0
2025-07-27 15:14:25.045,2820.0
2025-07-27 15:14:25.046,3010.0
2025-07-27 15:14:25.047,2940.0
2025-07-27 15:14:25.048,2895.0
2025-07-27 15:14:25.048,2735.0
2025-07-27 15:14:25.079,3045.0
2025-07-27 15:14:25.079,3000.0
2025-07-27 15:14:25.081,3045.0
2025-07-27 15:14:25.081,2750.0
2025-07-27 15:14:25.082,2875.0
2025-07-27 15:14:25.082,2950.0
2025-07-27 15:14:25.113,3055.0
2025-07-27 15:14:25.114,2845.0
2025-07-27 15:14:25.115,2905.0
2025-07-27 15:14:25.115,3045.0
2025-07-27 15:14:25.116,2935.0
2025-07-27 15:14:25.147,2805.0
2025-07-27 15:14:25.147,2725.0
2025-07-27 15:14:25.149,3080.0
2025-07-27 15:14:25.149,3060.0
2025-07-27 15:14:25.150,2850.0
2025-07-27 15:14:25.180,3035.0
2025-07-27 15:14:25.181,2950.0
2025-07-27 15:14:25.182,2985.0
2025-07-27 15:14:25.183,2745.0
2025-07-27 15:14:25.183,2785.0
2025-07-27 15:14:25.184,3045.0
2025-07-27 15:14:25.214,3130.0
2025-07-27 15:14:25.216,2915.0
2025-07-27 15:14:25.217,2940.0
2025-07-27 15:14:25.218,2995.0
2025-07-27 15:14:25.219,2890.0
2025-07-27 15:14:25.249,2805.0
2025-07-27 15:14:25.250,2780.0
2025-07-27 15:14:25.250,3165.0
2025-07-27 15:14:25.251,3100.0
2025-07-27 15:14:25.252,2870.0
2025-07-27 15:14:25.282,3025.0
2025-07-27 15:14:25.283,2930.0
2025-07-27 15:14:25.283,3015.0
2025-07-27 15:14:25.284,2760.0
2025-07-27 15:14:25.284,2900.0
2025-07-27 15:14:25.285,2975.0
2025-07-27 15:14:25.353,3000.0
2025-07-27 15:14:25.354,2845.0
2025-07-27 15:14:25.354,2915.0
2025-07-27 15:14:25.355,3030.0
2025-07-27 15:14:25.355,2890.0
2025-07-27 15:14:25.356,2800.0
2025-07-27 15:14:25.357,2790.0
2025-07-27 15:14:25.357,3150.0
2025-07-27 15:14:25.358,3095.0
2025-07-27 15:14:25.358,2885.0
2025-07-27 15:14:25.384,3055.0
2025-07-27 15:14:25.384,2965.0
2025-07-27 15:14:25.385,2990.0
2025-07-27 15:14:25.386,2735.0
2025-07-27 15:14:25.387,2930.0
2025-07-27 15:14:25.388,2985.0
2025-07-27 15:14:25.418,2995.0
2025-07-27 15:14:25.419,2830.0
2025-07-27 15:14:25.419,2930.0
2025-07-27 15:14:25.421,3050.0
2025-07-27 15:14:25.422,2980.0
2025-07-27 15:14:25.451,2835.0
2025-07-27 15:14:25.452,2735.0
2025-07-27 15:14:25.453,3055.0
2025-07-27 15:14:25.454,3005.0
2025-07-27 15:14:25.454,2790.0
2025-07-27 15:14:25.486,2800.0
2025-07-27 15:14:25.487,3050.0
2025-07-27 15:14:25.487,3190.0
2025-07-27 15:14:25.488,2885.0
2025-07-27 15:14:25.489,2960.0
2025-07-27 15:14:25.490,2920.0
2025-07-27 15:14:25.519,2970.0
2025-07-27 15:14:25.520,2800.0
2025-07-27 15:14:25.521,2825.0
2025-07-27 15:14:25.523,3090.0
2025-07-27 15:14:25.524,2990.0
2025-07-27 15:14:25.553,2855.0
2025-07-27 15:14:25.555,2760.0
2025-07-27 15:14:25.556,3010.0
2025-07-27 15:14:25.557,3035.0
2025-07-27 15:14:25.558,2805.0
2025-07-27 15:14:25.588,2995.0
2025-07-27 15:14:25.589,2990.0
2025-07-27 15:14:25.590,3030.0
2025-07-27 15:14:25.591,2775.0
2025-07-27 15:14:25.591,2760.0
2025-07-27 15:14:25.592,3000.0
2025-07-27 15:14:25.621,3090.0
2025-07-27 15:14:25.622,2865.0
2025-07-27 15:14:25.622,2925.0
2025-07-27 15:14:25.623,3065.0
2025-07-27 15:14:25.624,2975.0
2025-07-27 15:14:25.655,2850.0
2025-07-27 15:14:25.656,2755.0
2025-07-27 15:14:25.657,3025.0
2025-07-27 15:14:25.658,2995.0
2025-07-27 15:14:25.658,2820.0
2025-07-27 15:14:25.689,2800.0
2025-07-27 15:14:25.690,3005.0
2025-07-27 15:14:25.691,3140.0
2025-07-27 15:14:25.692,2865.0
2025-07-27 15:14:25.692,2920.0
2025-07-27 15:14:25.693,2920.0
2025-07-27 15:14:25.723,2975.0
2025-07-27 15:14:25.724,2790.0
2025-07-27 15:14:25.725,2835.0
2025-07-27 15:14:25.725,3115.0
2025-07-27 15:14:25.726,2965.0
2025-07-27 15:14:25.756,2845.0
2025-07-27 15:14:25.758,2730.0
2025-07-27 15:14:25.758,3015.0
2025-07-27 15:14:25.759,3005.0
2025-07-27 15:14:25.759,2800.0
2025-07-27 15:14:25.790,2800.0
2025-07-27 15:14:25.792,3075.0
2025-07-27 15:14:25.792,3190.0
2025-07-27 15:14:25.793,2865.0
2025-07-27 15:14:25.793,2960.0
2025-07-27 15:14:25.794,2940.0
2025-07-27 15:14:25.849,3000.0
2025-07-27 15:14:25.850,2785.0
2025-07-27 15:14:25.850,2845.0
2025-07-27 15:14:25.851,3160.0
2025-07-27 15:14:25.852,3050.0
2025-07-27 15:14:25.859,2855.0
2025-07-27 15:14:25.860,3015.0
2025-07-27 15:14:25.860,2970.0
2025-07-27 15:14:25.862,2850.0
2025-07-27 15:14:25.862,2735.0
2025-07-27 15:14:25.892,2815.0
2025-07-27 15:14:25.893,3060.0
2025-07-27 15:14:25.894,3125.0
2025-07-27 15:14:25.895,2845.0
2025-07-27 15:14:25.895,2840.0
2025-07-27 15:14:25.896,2960.0
2025-07-27 15:14:25.927,2985.0
2025-07-27 15:14:25.927,2825.0
2025-07-27 15:14:25.929,2870.0
2025-07-27 15:14:25.929,3065.0
2025-07-27 15:14:25.930,3010.0
2025-07-27 15:14:25.959,2860.0
2025-07-27 15:14:25.960,2780.0
2025-07-27 15:14:25.962,3030.0
2025-07-27 15:14:25.962,3025.0
2025-07-27 15:14:25.963,2795.0
2025-07-27 15:14:25.993,2790.0
2025-07-27 15:14:25.994,3030.0
2025-07-27 15:14:25.995,3170.0
2025-07-27 15:14:25.995,2865.0
2025-07-27 15:14:25.996,2945.0
2025-07-27 15:14:25.996,2905.0
2025-07-27 15:14:26.028,2950.0
2025-07-27 15:14:26.029,2845.0
2025-07-27 15:14:26.029,2875.0
2025-07-27 15:14:26.030,3070.0
2025-07-27 15:14:26.031,3010.0
2025-07-27 15:14:26.062,2860.0
2025-07-27 15:14:26.062,2765.0
2025-07-27 15:14:26.064,3025.0
2025-07-27 15:14:26.064,3035.0
2025-07-27 15:14:26.065,2815.0
2025-07-27 15:14:26.095,2980.0
2025-07-27 15:14:26.096,2955.0
2025-07-27 15:14:26.098,3000.0
2025-07-27 15:14:26.098,2790.0
2025-07-27 15:14:26.099,2795.0
2025-07-27 15:14:26.099,3010.0
2025-07-27 15:14:26.130,3100.0
2025-07-27 15:14:26.130,2910.0
2025-07-27 15:14:26.131,2930.0
2025-07-27 15:14:26.132,3050.0
2025-07-27 15:14:26.132,2930.0
2025-07-27 15:14:26.163,2800.0
2025-07-27 15:14:26.163,2720.0
2025-07-27 15:14:26.166,3095.0
2025-07-27 15:14:26.166,3070.0
2025-07-27 15:14:26.167,2865.0
2025-07-27 15:14:26.197,3015.0
2025-07-27 15:14:26.199,2970.0
2025-07-27 15:14:26.200,2995.0
2025-07-27 15:14:26.200,2740.0
2025-07-27 15:14:26.201,2775.0
2025-07-27 15:14:26.202,3050.0
2025-07-27 15:14:26.231,3155.0
2025-07-27 15:14:26.232,2925.0
2025-07-27 15:14:26.233,2960.0
2025-07-27 15:14:26.234,2970.0
2025-07-27 15:14:26.235,2930.0
2025-07-27 15:14:26.266,2830.0
2025-07-27 15:14:26.267,2995.0
2025-07-27 15:14:26.267,3010.0
2025-07-27 15:14:26.268,2920.0
2025-07-27 15:14:26.269,2745.0
2025-07-27 15:14:26.354,2770.0
2025-07-27 15:14:26.354,3065.0
2025-07-27 15:14:26.356,3225.0
2025-07-27 15:14:26.356,2915.0
2025-07-27 15:14:26.357,2960.0
2025-07-27 15:14:26.357,2900.0
2025-07-27 15:14:26.358,2935.0
2025-07-27 15:14:26.359,2840.0
2025-07-27 15:14:26.359,2845.0
2025-07-27 15:14:26.360,3040.0
2025-07-27 15:14:26.360,3000.0
2025-07-27 15:14:26.367,2870.0
2025-07-27 15:14:26.368,2750.0
2025-07-27 15:14:26.369,3070.0
2025-07-27 15:14:26.370,3075.0
2025-07-27 15:14:26.370,2830.0
2025-07-27 15:14:26.400,2985.0
2025-07-27 15:14:26.401,2985.0
2025-07-27 15:14:26.402,2990.0
2025-07-27 15:14:26.403,2775.0
2025-07-27 15:14:26.403,2815.0
2025-07-27 15:14:26.404,3000.0
2025-07-27 15:14:26.434,3080.0
2025-07-27 15:14:26.435,2895.0
2025-07-27 15:14:26.436,2930.0
2025-07-27 15:14:26.437,3035.0
2025-07-27 15:14:26.438,2925.0
2025-07-27 15:14:26.468,2785.0
2025-07-27 15:14:26.469,2740.0
2025-07-27 15:14:26.470,3130.0
2025-07-27 15:14:26.471,3055.0
2025-07-27 15:14:26.471,2830.0
2025-07-27 15:14:26.503,3025.0
2025-07-27 15:14:26.504,2960.0
2025-07-27 15:14:26.505,2975.0
2025-07-27 15:14:26.505,2730.0
2025-07-27 15:14:26.506,2785.0
2025-07-27 15:14:26.506,3005.0
2025-07-27 15:14:26.536,3080.0
2025-07-27 15:14:26.538,2915.0
2025-07-27 15:14:26.538,2875.0
2025-07-27 15:14:26.539,3010.0
2025-07-27 15:14:26.540,2960.0
2025-07-27 15:14:26.570,2835.0
2025-07-27 15:14:26.571,2760.0
2025-07-27 15:14:26.571,3045.0
2025-07-27 15:14:26.572,3030.0
2025-07-27 15:14:26.573,2810.0
2025-07-27 15:14:26.603,2790.0
2025-07-27 15:14:26.605,3050.0
2025-07-27 15:14:26.605,3165.0
2025-07-27 15:14:26.606,2865.0
2025-07-27 15:14:26.606,2945.0
2025-07-27 15:14:26.607,2965.0
2025-07-27 15:14:26.637,2965.0
2025-07-27 15:14:26.639,2795.0
2025-07-27 15:14:26.639,2840.0
2025-07-27 15:14:26.640,3145.0
2025-07-27 15:14:26.640,3010.0
2025-07-27 15:14:26.672,2870.0
2025-07-27 15:14:26.672,2770.0
2025-07-27 15:14:26.674,3045.0
2025-07-27 15:14:26.674,3035.0
2025-07-27 15:14:26.675,2810.0
2025-07-27 15:14:26.705,2965.0
2025-07-27 15:14:26.707,2985.0
2025-07-27 15:14:26.707,3070.0
2025-07-27 15:14:26.708,2770.0
2025-07-27 15:14:26.708,2770.0
2025-07-27 15:14:26.709,2960.0
2025-07-27 15:14:26.739,3115.0
2025-07-27 15:14:26.741,2910.0
2025-07-27 15:14:26.741,2870.0
2025-07-27 15:14:26.742,3045.0
